Date,GSPC,AAPL,ACN,ADBE,ADSK,AEO,AFL,AIZ,ALK,ALKS,AMED,AMG,AMGN,AMRC,AMZN,ANET,APPN,ARLO,ASML,ATLC,ATVI,ATW,BAMXF,BAND,BB,BBBY,BBY,BCPC,BDX,BEBE,BHC,BIIB,BJRI,BKNG,BUD,BWA,CASY,CBOE,CGNX,CLB,CLNE,CME,CMG,CMI,CNI,COST,CPRT,CRI,CRTO,CRUS,CRWD,CSTE,CSX,CTAS,CTSH,CUB,CVS,CWBHF,CX,CXW,DAKT,DAR,DASTY,DBI,DDD,DIS,DISCK,DLB,DNOW,DXCM,EA,EBAY,ECL,ENSG,EPC,ERJ,F,FB,FDX,FEYE,FHI,FICO,FTNT,FVRR,GILD,GLW,GME,GMED,GNRC,GOOG,GOOGL,GPS,GRMN,H,HA,HAIN,HAS,HCA,HEI,HGGGQ,HQY,HRC,HUBS,IART,IBKR,IDCC,IDXX,IIVI,ILMN,INTU,IRBT,IT,ITC,JBLU,JD,JEF,JKHY,JWN,KMI,KMT,KMX,LFUS,LH,LKQ,LOPE,LQDT,LUV,MA,MAR,MASI,MCK,MCO,MINI,MKC,MKL,MMM,MORN,MSM,MTCH,MTH,MTN,MYL,NATI,NBIX,NCR,NDAQ,NEWR,NFLX,NICE,NKE,NOV,NOW,NTDOY,NTGR,NTUS,NUAN,NUE,NVDA,NVO,NVTA,NXGN,NYT,ODFL,OII,OKTA,OLLI,OSPN,PAC,PAYC,PCAR,PEGA,PII,PINS,POST,PYPL,QGEN,RCL,RGP,RGS,RH,RHI,ROL,ROP,RPM,RST,SAFM,SAFT,SAM,SBUX,SCHW,SEDG,SEIC,SFIX,SHOP,SHW,SINA,SIVB,SLAB,SMG,SNPS,SPB,SQ,SQM,SSD,STMP,STRA,SWIR,T,TCS,TDC,TDG,TECH,THC,TLK,TLND,TMUS,TNC,TPR,TREX,TRIP,TSCO,TSLA,TTD,TTMI,TVTY,TWLO,TXRH,TXT,UA,UAA,UHAL,ULTA,UMPQ,UNH,UNP,URBN,VALU,VRNS,WAB,WAL,WB,WDAY,WETF,WEX,WIX,WM,WORK,WPRT,WSM,WSO,WU,XPO,ZBRA,ZM,ZNGA,ZS
8/3/2015,-0.062580818,-0.06619599,,-0.041712381,,,-0.079546812,,,,,,,-0.17826087,-0.043383396,,,,,,0.110120051,-0.059120878,-0.082499953,,,-0.047830894,,0.032821607,,,-0.104570315,,-0.166214255,0.004077028,,-0.119519762,0.035609389,0.020651872,-0.214490773,0.055185652,-0.076388889,,-0.043409685,-0.052850828,-0.111324629,-0.03348222,,-0.02839654,-0.263385328,,,-0.445358175,-0.118664466,-0.005965101,-0.002535549,,-0.089534926,,,,,-0.00077821,-0.077556506,,0.04331307,-0.15055,-0.163036243,-0.073684167,,,,-0.035917459,,,,-0.090732205,-0.064733871,-0.048718242,-0.121397593,-0.15082047,-0.073583753,,,,-0.108518245,-0.07195257,,,-0.118334759,-0.011764494,-0.014722423,,,-0.082393027,,-0.104736712,-0.052704817,,-0.07167604,,,,,,-0.003225019,,-0.017324377,-0.006470647,-0.098905617,-0.18927861,,-0.034548922,-0.011494253,,,-0.087584867,,-0.040135941,-0.064376315,,-0.054410198,-0.021425391,,-0.046725971,,-0.16481069,,-0.051642621,,,-0.102966894,,-0.079079019,-0.033288812,-0.07417814,,,-0.050098312,,-0.06563191,-0.016227699,,0.015354326,,-0.088961544,0.003135369,,0.00629867,,-0.030116415,,,,-0.092863571,,-0.091560983,-0.019256887,0.131557976,,,,,,0.102988342,,,,,,-0.087052239,-0.095238029,-0.048598995,,0.214737562,-0.095607259,-0.062902169,,,,-0.088507748,-0.069354371,,,-0.064433337,-0.041265475,,-0.080941505,-0.070061658,-0.0529805,,,,,,-0.076742727,-0.04580155,,-0.033563057,,,-0.092464593,,,,,,-0.087433876,,-0.069857045,-0.212341708,0.015598772,,,,,,-0.038240647,-0.030448684,,-0.119425506,,-0.064211911,,,,,-0.086316226,,-0.038256347,-0.038256357,0.042268375,-0.047822701,,-0.046952175,,-0.053954569,,,-0.052896563,,-0.135424091,,-0.244553927,,,,,-0.117206983,-0.101937023,-0.045071665,,-0.190311427,,,,
9/1/2015,-0.026442832,-0.021816229,,0.046455403,,,-0.008020272,,,,,,,0.037037037,-0.001949736,,,,,,0.078938221,0.000298525,-0.041634909,,,-0.081951384,,0.038270959,,,-0.22645273,,0.000930556,-0.009434288,,-0.046974983,-0.027772496,0.064297354,-0.031485974,-0.137275166,-0.154135338,,0.014422318,-0.108172522,0.02753405,0.03227444,,-0.07801841,-0.042591126,,,-0.235988905,-0.017530934,0.008942247,-0.005243044,,-0.057812361,,,,,-0.124610592,0.061906166,,-0.158776402,0.003140972,-0.042192427,0.001228505,,,,-0.098487563,,,,0.011867117,-0.021629369,0.005255529,-0.04240999,-0.157755404,-0.067741964,,,,-0.061800592,-0.005229876,,,-0.026843467,-0.015899744,-0.014587404,,,-0.080616955,,-0.152152528,-0.032846107,,-0.039685661,,,,,,-0.011272452,,0.038897425,-0.047957315,-0.110267668,0.034985415,,-0.018477394,0.034883721,,,-0.053040272,,-0.016053788,-0.145942624,,-0.027540984,0.015598705,,-0.054351417,,-0.014666667,,-0.024358615,,,-0.063518651,,-0.094678069,0.036578879,-0.026573615,,,-0.098389592,,-0.133364953,-0.029932198,-0.188142811,-0.048613091,,-0.093264249,0.046841886,,-0.102321108,,0.105997825,,,,-0.039828818,,-0.006071569,-0.124110591,0.096530334,,,,,,-0.103605719,,,,,,-0.115312912,0.005332214,-0.077000132,,-0.094669134,-0.113142829,-0.016018285,,,,0.008974859,0.002547372,,,-0.044697746,-0.038737446,,0.029859214,0.027015135,0.038932713,,,,,,-0.129119332,0.035354813,,-0.044618192,,,-0.089285616,,,,,,-0.05704104,,-0.167356607,-0.009237119,-0.075795199,,,,,,-0.01988825,-0.021602386,,-0.098426341,,-0.002649964,,,,,0.038262774,,0.013084895,0.013084895,0.058957233,0.033272251,,0.007016752,,-0.047958586,,,-0.080513506,,-0.036273702,,-0.13973337,,,,,-0.296610169,0.004208858,-0.03250037,,-0.321082582,,,,
10/1/2015,0.082983118,0.083408796,,0.078326477,,,0.09667,,,,,,,0.102040816,0.222723643,,,,,,0.125283237,-0.02715609,0.155123268,,,0.045773293,,0.123909885,,,-0.474324507,,-0.002323858,0.175751506,,0.029574402,0.034182577,-0.000596253,0.093977306,0.182991306,0.255555556,,-0.11110034,-0.046693596,0.076285976,0.093725888,,0.002647748,0.013851891,,,0.168091994,0.003345949,0.085597742,0.087845403,,0.027312653,,,,,-0.099644128,0.068871977,,-0.129004329,0.112915898,0.132976487,0.067173589,,,,0.141571044,,,,0.148162695,0.102484614,0.134260275,0.083831093,-0.178189818,0.063321693,,,,0.101232324,0.086448759,,,0.048853406,0.168288383,0.155113838,,,0.070063857,,-0.03391473,0.071315515,,0.031914803,,,,,,0.042310669,,-0.075824875,0.126865734,-0.185075684,0.101441472,,0.080304992,-0.011235955,,,-0.012339526,,-0.026182481,0.006583917,,-0.005225927,0.096324857,,0.044076162,,0.108254398,,0.100298929,0.125806448,,-0.033670296,,0.112049602,0.036948743,0.082483247,,,0.028510371,,-0.034501698,0.097210238,0.095131699,0.096437251,,0.169230769,0.085505325,,0.049583526,,0.065544184,,,,0.419266457,,0.036652304,0.12649811,0.150912644,-0.019542717,,,,,0.069755576,,,,,,0.009200849,0.133279254,-0.062818115,,0.087478835,0.160115878,-0.063178267,,,,0.104811898,0.029319929,,,0.098053943,-0.017910448,,0.070175605,0.042638027,0.100809316,,,,,,0.197728769,0.187437692,,0.202936923,,,0.146632416,,,,,,0.177693762,,-0.189630641,-0.029350761,0.035026677,,,,,,0.030971807,0.078465424,,0.329419172,,-0.16694843,,,,,-0.076612967,,-0.017565582,-0.017565572,0.032632891,0.06495256,,0.015257073,,-0.026548639,,,-0.058830504,,0.378956459,,0.192188258,,,,,0.24497992,-0.029457272,0.044090872,,0.16491817,,,,
11/2/2015,0.000504869,-0.005804386,,0.031581264,,,0.030052685,,,,,,,0.054012346,0.062150443,,,,,,0.083429315,0.012269939,0.074825328,,,-0.085695031,,0.002781768,,,-0.040631312,,0.066852976,-0.141235295,,-0.0000121,0.094614947,0.077117936,-0.013298016,0.015644885,-0.166371681,,-0.094778429,-0.020581278,-0.021934811,0.023509068,,-0.048729021,0.070940539,,,0.151225037,0.059925044,-0.004813142,-0.051828021,,-0.047479116,,,,,0.08201581,0.00900559,-0.079390623,-0.093439364,-0.002373749,0.074854651,-0.00259596,,,,0.060573486,,,,0.065372919,-0.032410788,0.02226142,0.015956367,-0.125047839,0.027480378,,,,-0.020068383,0.013468637,,,0.017110235,0.044723594,0.03452713,,,-0.022023789,,-0.143430236,-0.048678639,,0.020618722,,,,,,0.056385939,,0.032060579,0.027593817,0.283500805,0.028430439,,0.029006342,-0.090909091,,,-0.116441765,,-0.130909949,-0.138208366,,-0.028978123,0.089242975,,-0.004052719,,-0.167277167,,-0.010809506,-0.073309386,,0.060571069,,0.046407252,0.023100603,0.042822561,,,-0.010411921,,0.058139623,0.056319568,0.163529122,0.036977402,,0.01917297,0.012610186,,0.137940629,,0.009539914,,,,0.065458879,,0.233353026,-0.020094295,0.122328199,0.033659205,,,,,0.047361496,,,,,,-0.008535577,0.059161174,-0.056843385,,0.081686638,-0.020827549,0.093918064,,,,-0.128237399,-0.024285995,,0.03831498,0.027784195,0.104863222,,-0.021321749,-0.027187035,-0.015682216,,,,,,0.037235832,0.061502961,,0.082849708,,,0.021776446,,,,,,-0.304574639,,-0.099912337,0.064034114,0.067227592,,,,,,0.078595939,0.018269125,,-0.016829759,,0.112743338,,,,,0.018922791,,-0.093184695,-0.093184685,-0.00223978,-0.040009236,,-0.043046209,,-0.216783217,,,-0.032180188,,0.153846082,,0.149811005,,,,,-0.206451613,-0.141288013,0.033162609,,0.09870317,,,,
12/1/2015,-0.017530185,-0.110228346,,0.027115712,,,-0.081851642,,,,,-0.098572551,,-0.084919473,0.01668175,,,,,,0.02788097,0.023939376,-0.041311624,,,-0.115003786,,-0.107373855,,,0.129946678,,-0.050873459,0.020899208,-0.026934492,0.012649373,0.035950896,-0.098288122,-0.088005024,-0.079644379,-0.23566879,,-0.172029996,-0.123144354,-0.060823867,0.000495435,,0.032471433,-0.028459275,,,0.060176214,-0.087231934,-0.005895823,-0.07061005,,0.039111154,,,,,-0.039269406,0.007542492,0.048231276,-0.047149123,-0.068004115,-0.147396924,,,,,-0.071307829,,,,-0.05451018,-0.016747941,0.004029221,-0.058636534,-0.093531429,-0.085248988,,,,-0.040894049,-0.02402578,,,-0.072585612,0.021923013,0.01987289,,,-0.046053934,,-0.054098406,-0.078396686,,0.057503105,,,,,,0.005535219,,0.029652612,-0.003222449,0.043773808,-0.036926047,,-0.027867159,0.05,,,-0.012811921,,-0.115432485,-0.366992035,,-0.058115149,-0.01427761,,0.004747338,,-0.046920821,,-0.005718872,-0.054576404,,0.041616218,,-0.121861695,0.000745387,-0.024105977,,,-0.088006595,,-0.088984157,0.066583802,0.053996122,-0.086305638,,-0.097749978,-0.003263185,,-0.072569568,,-0.050442363,,,,-0.049875266,,-0.049689447,-0.018685034,0.039092044,0.056576287,,,,,-0.142204081,,,,,,-0.060282688,-0.068059066,-0.184767385,,-0.112485563,0.02665919,0.045764064,,,,-0.115945317,-0.078937042,,-0.019122392,-0.062154358,-0.079779917,,0.006605912,-0.054816924,-0.022153489,,,,,,-0.059658603,-0.023136207,,-0.102938457,,,-0.009495962,,,,,,-0.091748413,,-0.201558027,-0.116683383,-0.026339302,,,,,,-0.096515095,0.041366362,,0.034964165,,0.042343461,,,,,0.02707411,,-0.065066109,-0.065066132,-0.039220563,0.107784431,,0.048248525,,0.015625,,,-0.112331494,,0.048387097,,-0.279080484,,,,,-0.182926829,-0.077688255,-0.078515033,,-0.106557377,,,,
1/4/2016,-0.050735322,-0.075242207,,-0.051202948,,,-0.032387465,,,,,-0.160052171,,-0.128,-0.131515503,,,,,,-0.100490777,-0.028558728,-0.213262132,,,-0.1052849,,-0.076644749,,,-0.112444671,,-0.013342598,-0.164696645,0.00671998,-0.320842136,0.004306028,0.026502641,-0.045010175,-0.08968057,-0.255555556,,-0.056017515,0.02136136,-0.042770265,-0.06427256,,0.091991504,-0.253030265,,,-0.132671918,-0.112909222,-0.056342715,0.054815091,,-0.007632289,,,,,-0.145437262,-0.038178577,0.006286918,-0.078250863,-0.088123246,0.078905634,,,,,-0.146288319,,,,-0.025728059,-0.124010007,0.072138302,-0.108128273,-0.320636451,-0.117277509,,,,-0.179761005,0.01805282,,,-0.045347665,-0.020991452,-0.02141365,,,-0.177371372,,-0.099281953,0.109787453,,0.024650591,,,,,,-0.259862433,,-0.038123959,0.120689662,-0.177129464,-0.007165735,,-0.030981236,-0.05952381,,,-0.047728682,,-0.014254337,0.112324954,,-0.181397088,-0.047752791,,-0.075261528,,0.001538462,,-0.08372606,-0.085918577,,-0.183795746,,-0.167362613,0.028167465,-0.04855375,,,0.160030971,,-0.028832125,-0.023361315,-0.025522489,-0.006622591,,-0.127555156,0.065841416,,-0.197062437,,-0.00784011,,,,-0.108327359,,-0.113624883,-0.030521176,-0.111347097,-0.038050815,,,-0.011805308,,-0.097814494,,,,,,0.035232233,-0.145454435,-0.140895741,,-0.051863873,-0.001657514,-0.178661874,,,,-0.224417856,-0.071489374,,-0.072915272,-0.103225406,-0.004484305,,0.000709282,-0.112228238,0.012327323,,,,,,-0.015138687,-0.069838074,,-0.060568664,,,-0.104719664,,,,,,-0.050825921,,-0.473170688,-0.078728236,-0.016283689,,,,,,-0.038215476,0.131989087,,-0.216891438,,-0.203366468,,,,,0.029634352,,0.059794057,0.05979407,-0.058664854,-0.020702714,,-0.021081151,,0.005714242,,,-0.100815622,,-0.219487179,,-0.234693799,,,,,-0.044776119,-0.109416767,-0.000300281,,-0.16146789,,,,
2/1/2016,-0.00412836,-0.001287519,,-0.044653822,,,0.034291715,,,,,0.033534165,,-0.056880734,-0.058739319,,,,,,-0.090465348,0.008377761,-0.0519796,,,0.110725186,,0.127004003,,,-0.270671666,,0.02774542,0.188024072,-0.113954073,0.117535404,-0.125641638,-0.061843554,0.147597012,0.066463442,0.074626866,,0.124047957,0.096218492,0.082445466,-0.004521118,,0.045361099,0.254225761,,,-0.013567517,0.056417528,-0.02246281,-0.09998429,,0.006004915,,,,,0.002224694,-0.018160503,0.091212053,0.332084894,-0.003130981,-0.094083024,,,,,0.014492761,,,,0.041348094,0.04773868,-0.047143758,0.030102363,0.202271185,0.045842466,,,,0.051204962,-0.009503417,,,0.222378677,-0.060811618,-0.057962838,,,0.193123237,,0.016217702,0.021405718,,0.032495523,,,,,,0.061973336,,0.043056816,0.05528856,-0.048812866,0.011831081,,-0.062464411,-0.995602823,,,-0.127415231,,0.045214,0.099696086,,0.047080081,0.117884935,,0.00729927,,-0.282642089,,-0.023699674,0.116286647,,-0.031550808,,0.1087961,0.06013436,0.01933465,,,0.073599657,,-0.016358589,0.019280259,-0.144619456,0.019826781,,0.094657966,0.020806628,,0.017095036,,-0.006773117,,,,0.057265166,,0.106636369,0.006910881,0.074573444,-0.080007105,,,-0.049168042,,-0.175938784,,,,,,0.054599089,0.036170294,0.19793503,,0.18735041,0.055340345,-0.070453518,,,,-0.383479347,-0.094986587,,-0.044059997,0.04076436,0.187687688,,-0.0073069,0.049428179,-0.038995848,,,,,,0.061437738,-0.070293796,,-0.095394697,,,-0.035735387,,,,,,-0.115127175,,0.252314796,0.025061668,-0.049615088,,,,,,-0.136705234,0.051012006,,-0.062312822,,0.003817991,,,,,0.132500325,,-0.020367529,-0.020367529,-0.065021163,-0.088204428,,0.034213186,,0.157779771,,,0.105447383,,-0.056504599,,-0.004647233,,,,,,0.008710644,0.09758185,,0.083588621,,,,
3/1/2016,0.065991115,0.12721078,,0.101585447,,,0.06081979,,,,,0.170956614,,-0.071984436,0.074422634,,,,,,0.077214385,0.02160119,0.187676233,,,0.035244933,,-0.019756609,,,-0.600303985,,-0.056941815,0.018771588,0.118026811,0.175030779,0.073410749,0.049091251,0.054340454,0.07118351,0.017361111,,-0.075005897,0.126780822,0.083842853,0.050323134,,0.040282712,0.116442055,,,-0.073624734,0.066694487,0.069294126,0.100386029,,0.067510716,,,,,0.461709212,0.043070363,0.062559538,0.449859419,0.039677681,0.095334686,,,,,0.00252103,,,,-0.118963875,0.079136584,0.067153013,0.190875288,0.061983408,0.102407077,,,,0.057910838,0.141530056,,,0.071963151,0.06761539,0.063690436,,,0.072372604,,0.106572867,0.055753122,,0.045557142,,,,,,0.150717431,,0.070530286,-0.010934031,0.079006893,0.076262424,,0.08434461,,,,0.123691609,,0.122644525,-0.012714184,,0.104626031,0.083523827,,0.156884058,,0.109207709,,0.087206778,0.044460629,,0.010474443,,0.156547968,0.066695204,0.04069053,,,0.096723093,,0.122882596,0.056125771,0.028400222,0.043674112,,0.281249945,0.052849381,,0.094422424,,0.000624899,,,,0.021766651,0.058094714,-0.042029745,0.212037717,0.136160429,0.072827933,,,-0.008750994,,0.203475963,,,,,,0.061941735,0.043553357,0.120236896,,-0.009933804,0.012060803,0.058266193,,,,0.102921816,0.182533614,,0.0883701,0.158629167,-0.1517067,,0.031639443,-0.016160725,0.025597004,,,,,,0.05238419,0.108848265,,0.08993937,,,0.196735226,,,,,,0.099848714,,0.085027725,0.051703365,0.031650955,,,,,,0.106145281,0.038457249,,0.062300381,,0.197155124,,,,,0.049539506,,-0.50500313,0.013621699,0.042297522,0.172831301,,0.086750317,,0.249150623,,,0.123087757,,0.25000007,,-0.035442898,,,,,,0.05047021,0.056370246,,0.23990311,,,,
4/1/2016,0.002699398,-0.139921281,,0.00447759,,,0.092334541,,,,,0.048769033,,-0.062893082,0.111094283,,,,,,0.018617127,0.058701778,-0.008521225,,,-0.048750967,,-0.010641719,,,0.268441151,,0.072889064,0.042437372,0.014022482,-0.06458337,-0.009713471,-0.051584227,-0.08780495,0.18904022,-0.023890785,,-0.106163874,0.064490001,-0.014409236,-0.057188992,,0.012241409,0.006518615,,,0.078020595,0.059029141,-0.000334125,-0.069058831,,-0.027142345,,,,,0.10022779,-0.010639533,-0.11107098,0.14350362,0.039774359,-0.008148111,,,,,0.023889429,,,,-0.123672182,0.015522998,0.030499597,0.014687731,-0.03557532,0.095320892,,,,-0.039734156,-0.106270682,,,0.023630423,-0.069722802,-0.072119566,,,-0.032531767,,0.023221731,0.062898594,,0.019624231,,,,,,-0.033570981,,0.076991803,-0.038691757,-0.167293787,-0.027221019,,-0.024398434,,,,0.031539715,,-0.106275105,0.001243649,,0.036203583,-0.053854231,,0.00375819,,0.077220077,,0.028420042,-0.015313377,,0.067217972,,-0.0233194,-0.053211091,0.008456967,,,0.021532797,,-0.066648384,-0.030366262,-0.100107858,-0.084357468,,-0.028065486,-0.070352589,,-0.119338782,,-0.041158236,,,,0.050284815,-0.170699948,-0.080791849,0.052431187,-0.002806419,0.029525765,,,0.032130413,,0.102587164,,,,,,0.077162328,0.039795214,-0.006092766,,0.044641546,0.015025959,0.005371498,,,,0.032696848,-0.177544023,,-0.034928751,0.073449057,0.184798808,,-0.007886223,-0.156643453,-0.058123968,,,,,,0.009274027,0.057420331,,0.040925268,,,0.033740194,,,,,,0.109353439,,0.209540102,-0.035823209,0.034174346,,,,,,0.037490276,0.004489766,,-0.028721883,,0.047830462,,,,,-0.065626149,,-0.022051818,0.035954213,-0.012096309,0.075049002,,0.021566847,,-0.083711091,,,0.045907346,,0.363231066,-0.024206053,-0.047244155,,,,,,0.080360625,0.004359413,,-0.018241107,,,,
5/2/2016,0.015324602,0.07177305,,0.055720653,,,0.013135847,,,,,0.018787933,,0.046979866,0.09581702,,,,,,0.138961281,-0.022346369,-0.03836312,,,-0.052308471,,-0.022979086,,,-0.14718225,,0.004484316,-0.05904029,0.016427862,-0.048909727,0.07330373,0.027275576,0.212215258,-0.085300491,0.136363636,,0.049861011,-0.013458176,-0.036874748,0.004320393,,-0.054295809,0.076277287,,,0.065892522,-0.024001755,0.05591455,0.052595344,,-0.040298601,,,,,0.059351277,0.017311772,-0.138787075,-0.243075227,-0.039124514,-0.00037345,,,,,0.001228009,,,,-0.098701445,-0.005162409,0.010460929,-0.000847616,-0.082420749,0.031170965,,,,-0.013037346,0.126510876,,,-0.005508893,0.061629645,0.057877,,,-0.041144487,,0.181079738,0.031309131,,0.085467403,,,,,,0.060055691,,0.038174298,-0.023478772,0.072894264,0.057190897,,0.165768101,,,,0.085131915,,-0.249922501,0.018017923,,0.013408857,-0.014106805,,0.031825305,,0.200716846,,-0.011238323,-0.05356124,,0.091288145,,0.075483733,0.035082422,0.059937067,,,-0.032903204,0.205869699,0.072289247,0.012418875,0.039079382,0.043947455,,0.061533139,0.069680866,,0.139286917,,-0.063115065,,,,0.061320747,0.014433668,-0.026775293,-0.025512238,0.318359774,0.004481067,,,-0.056942245,,-0.090299552,,,,,,-0.049640349,-0.000757825,-0.125751822,,0.058045744,-0.035477259,-0.039180717,,,,-0.231338156,0.091668174,,-0.028450952,-0.006728578,-0.046540881,,0.06188303,-0.004356791,-0.02041504,,,,,,0.016072558,0.078259094,,0.063034211,,,-0.084164584,,,,,,0.225666536,,-0.242253641,0.120158147,0.156536777,,,,,,0.00920951,-0.021107512,,0.048769197,,-0.072811098,,,,,0.100442038,,-0.142892151,-0.141329066,0.070056838,0.118734377,,0.015112591,,-0.059036906,,,-0.065991133,,0.086636742,0.011469631,0.147409557,,,,,,-0.097652478,-0.001785009,,-0.029197048,,,,
6/1/2016,0.000910921,-0.042659759,,-0.036996079,,,0.038871231,,,,,-0.188739026,,-0.066239316,-0.009919871,,,,,,0.0094245,-0.017142857,-0.138790403,,,-0.031361603,,-0.005004214,,,-0.292091448,,-0.021651755,-0.012591588,0.043257626,-0.132530106,0.094001858,0.050457547,0.002442239,0.021773118,0.067692308,,-0.088695768,-0.017734002,0.00097513,0.0555889,,0.058981472,0.023400914,,,-0.11933133,-0.013242553,0.035126583,-0.068359269,,-0.007361255,,,,,-0.029315961,-0.037754985,0.01093459,0.02240478,-0.014110096,-0.109077325,,,,,-0.042927296,,,,0.045561056,-0.068198767,-0.038128096,-0.077654424,0.034547676,-0.109529702,,,,-0.036417339,-0.019626255,,,-0.077815906,-0.059288855,-0.060519394,,,0.07035505,,0.006270247,-0.037805298,,0.00513992,,,,,,-0.118964659,,0.060408827,-0.079489651,-0.030725657,0.046409186,,-0.041428842,,,,-0.039178633,,0.001842731,0.03539825,,-0.086284029,0.031956872,,-0.041427245,,0.170149254,,-0.081752,0.0063597,,0.020712063,,0.00551495,0.098897723,-0.00023082,,,-0.058572448,0.007516085,0.028774978,0.059272101,-0.002307291,-0.04095204,,-0.100712406,-0.015444605,,-0.108121254,,0.002558099,,,,0.056444504,0.169192597,-0.065191389,0.026868302,0.006207171,-0.040328311,,,0.000826979,,-0.096793766,,,,,,-0.069596533,0.02317377,-0.038343601,,0.087883171,-0.033871473,0.010658028,,,,-0.137702895,-0.082471673,,-0.003039688,-0.004782061,,,0.036525835,0.100579187,0.040626657,,,,,,0.008863272,-0.039622275,,-0.020301467,,,0.045696971,,,,-0.039235082,,-0.142134598,,-0.005576114,-0.115384615,0.000569045,,,,,,0.00316586,0.042423434,,-0.050782356,,-0.049052524,,,,,0.021855195,,0.048272183,0.063609886,-0.005601854,0.045620378,,0.061143254,,-0.036102382,,,-0.092401334,,0.068446785,-0.01542719,-0.210483726,,,,,,-0.017156667,0.048126607,,-0.10252905,,,,
7/1/2016,0.035609801,0.090062913,,0.021609771,,,0.001663268,,,,,0.042693813,,0.132723112,0.060353265,,,,,,0.013373557,0.005813953,0.181593688,,,0.040027819,,0.070745923,,,0.107249261,,-0.113848996,0.082024353,-0.017010692,0.123983911,0.017275207,0.032722736,0.048027953,-0.048635955,-0.13832853,,0.052711241,0.09187154,0.070267511,0.064824409,,-0.049027614,-0.037674196,,,0.078538833,0.086272963,0.093141729,0.00436754,,-0.027276021,,,,,0.059060403,0.084265984,0.145420288,-0.021913806,-0.011991501,0.02893086,,,,,0.331055168,-0.001854939,,,-0.15883963,0.018203332,0.084529253,0.0666753,0.057680696,0.096942367,,,,-0.047351063,0.084960675,,,0.080949716,0.110807693,0.124813433,,,0.026454872,,0.061105548,-0.026729923,,0.042852383,,,,,,-0.015819143,,0.010015076,0.071428571,0.184997863,-0.00293677,,0.029155075,,,,0.053664527,,0.162418212,0.092749479,,0.188252074,0.057788094,,0.084857978,,0.030612245,,0.083869316,0.078844242,,0.042378631,,-0.061489575,-0.037556654,-0.004229758,,,0.02396013,0.029484893,-0.030634043,0.035014255,0.082099881,0.046715583,,0.187252467,0.09417039,,-0.002514243,,0.005434658,,,,0.081825816,0.040476271,0.028150963,0.085610201,0.214634951,0.059315733,,,0.076233198,,-0.066309477,,,,,,0.136880858,0.0352506,0.20780293,,0.048131526,0.019994633,0.228794095,,,,0.074267748,-0.042452728,,0.000625588,0.092088585,,,0.034426896,0.069286126,0.016281352,,,,,,0.020635409,0.038750762,0.05527526,0.093147247,,,0.08448662,,,,-0.132807141,,0.047759496,,0.033644886,,0.060032607,,,,,,0.189530106,0.058174093,,0.08818036,,0.106039167,,,,,0.035526403,,-0.019230796,-0.016695788,0.05596056,0.072114563,,0.014164167,,0.087272727,,,-0.024633007,,0.145371383,0.116110864,0.015321666,,,,,,0.044608145,0.029969931,,0.127951295,,,,
8/1/2016,-0.001219243,0.023651492,,0.045473094,,,0.032092782,,,,,-0.032225277,,-0.034343434,0.013639745,,,,,,0.030129544,0.007225434,0.008241399,,,0.031590478,,0.096446078,,,0.301793825,,0.022657129,0.048800289,-0.041795564,0.040445968,-0.016699168,0.00202733,0.103268271,-0.043061278,0.461538462,,-0.024198635,0.031489956,0.017402265,-0.028072727,,-0.055680994,-0.165422,,,0.048812925,0.004649989,0.095460048,-0.00086979,,0.007333856,,,,,-0.107731305,0.022586435,-0.012778273,0.082897685,-0.015528804,0.011409902,,,,,0.032092445,0.039449496,,,-0.036124955,-0.004739223,0.017589164,0.018715494,-0.175660161,0.03125352,,,,-0.01371564,0.027269504,,,-0.012966446,-0.002263284,-0.001882947,,,0.060269627,,-0.303845438,0.006278444,,-0.022298842,,,,,,0.032728756,,0.201407387,0.054228905,0.011962669,0.004144271,,-0.092269327,,,,0.048740311,,0.148984901,0.074766587,,0.011843512,0.016954157,,0.049433005,,0.237623762,,0.014594858,-0.005160201,,-0.049642596,,-0.073773099,-0.002836236,-0.018592901,,,0.016845502,0.012939982,-0.013465156,0.107360034,-0.094678348,-0.018745235,,0.026690839,0.006359474,,0.067945173,,0.038558623,,,,0.108302546,-0.010678921,-0.092719331,-0.095637751,0.076235295,-0.171977895,,,-0.003081749,,-0.039571757,,,,,,0.018974133,-0.077061086,-0.117246394,,-0.021806843,-0.002416756,-0.010820891,,,,0.094774459,0.055014409,,0.042204851,0.004975998,,,0.054234826,-0.001257715,-0.027978942,,,,,0.206886519,-0.050712842,0.4198218,0.105954991,0.075450452,,,0.090163356,,,,0.275821179,,-0.211029826,,,,0.020284856,,,,,0,0.013292547,-0.114358703,,-0.128197805,,-0.097022872,,,,,-0.062473448,,-0.001400532,0.004308211,-0.130970278,-0.053596664,,-0.049929913,,0.198996589,,,0.119958748,,0.468039291,0.017398669,0.064503046,,,,,,-0.026627241,0.026520407,,0.208642734,,,,
